State,Month,Victim Sex,Victim Race,Victim Count,Target_Solved,Decade,Victim Age Group,Weapon Grouped,Agency Grouped,Relationship Grouped,Cluster_ID,Solve_Probability,Cold_Case_Risk_Score,Predicted_Solved,SHAP_Feature_1,SHAP_Feature_2,SHAP_Feature_3,SHAP_Feature_4,SHAP_Feature_5
California,December,Female,Black,0,1,2010s,Young Adult,Firearm,Municipal,Known,-1,0.9172726917074269,8.272730829257316,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Decade_2010s,Relationship Grouped_Intimate Partner
New Jersey,April,Male,White,0,1,2000s,Young Adult,Knife,Municipal,Known,-1,0.9703162948179243,2.9683705182075784,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Decade_2000s,Relationship Grouped_Intimate Partner
California,November,Male,White,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,0,0.1654205744012941,83.45794255987059,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
California,December,Male,White,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,0,0.1637039374538185,83.62960625461815,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Florida,December,Female,Black,0,1,2010s,Young Adult,Knife,Municipal,Unknown,-1,0.447937673904063,55.2062326095937,0,Relationship Grouped_Unknown,State_Florida,Decade_2010s,Weapon Grouped_Knife,Relationship Grouped_Known
Pennsylvania,December,Male,Black,0,1,1990s,Young Adult,Knife,Municipal,Known,-1,0.9845002586486362,1.5499741351363834,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,State_Pennsylvania,Relationship Grouped_Intimate Partner
Indiana,December,Female,White,1,0,1980s,Young Adult,Firearm,Sheriff,Unknown,0,0.23572467699223043,76.42753230077696,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Colorado,January,Male,White,0,1,1980s,Child,Blunt Object,Municipal,Family,-1,0.9174482474871618,8.255175251283816,1,Relationship Grouped_Unknown,Victim Age Group_Child,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Victim Race_White
Texas,July,Male,Black,0,1,2000s,Young Adult,Firearm,Municipal,Unknown,-1,0.197527359067028,80.2472640932972,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,State_Texas
California,March,Male,White,0,0,2010s,Adult,Firearm,Municipal,Unknown,0,0.1765274569060712,82.34725430939288,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Indiana,February,Female,White,0,1,1990s,Adult,Firearm,Municipal,Known,-1,0.9582079027372452,4.179209726275477,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Sex_Male,Relationship Grouped_Intimate Partner,Decade_1990s
California,February,Male,Black,0,1,1980s,Adult,Firearm,Municipal,Intimate Partner,-1,0.9257736074451013,7.422639255489873,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger
Illinois,May,Female,Black,0,1,2000s,Teen,Personal Violence,Municipal,Family,-1,0.8112903361743969,18.870966382560304,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Intimate Partner,Weapon Grouped_Personal Violence
Michigan,September,Female,White,0,1,2000s,Young Adult,Firearm,Municipal,Intimate Partner,-1,0.9781082955000439,2.1891704499956166,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Victim Sex_Male,Relationship Grouped_Known,Decade_2000s
North Carolina,May,Female,White,1,1,2000s,Child,Firearm,Sheriff,Family,-1,0.9688205195414982,3.1179480458501816,1,Relationship Grouped_Unknown,Victim Age Group_Child,Relationship Grouped_Known,Decade_2000s,Agency Grouped_Sheriff
Louisiana,June,Male,Black,0,1,1980s,Teen,Firearm,Municipal,Known,-1,0.9379570084168565,6.2042991583143525,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Teen,Relationship Grouped_Intimate Partner,State_California
Mississippi,March,Female,White,0,1,1990s,Adult,Knife,Municipal,Intimate Partner,-1,0.985891342109157,1.4108657890843006,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Weapon Grouped_Knife,Victim Sex_Male
Maryland,August,Male,Native American/Alaska Native,0,1,1990s,Adult,Firearm,Municipal,Stranger,-1,0.8310348320263379,16.896516797366214,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Decade_1990s
North Carolina,April,Female,Black,0,1,2000s,Adult,Knife,Municipal,Known,-1,0.9754408551157243,2.455914488427572,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Decade_2000s,State_North Carolina
Alabama,November,Female,Black,0,0,1990s,Senior,Firearm,Municipal,Unknown,3,0.16563926690335218,83.43607330966478,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,Victim Race_White
Illinois,July,Male,Black,0,0,2010s,Young Adult,Firearm,Municipal,Unknown,4,0.15058335591622918,84.94166440837708,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,State_Illinois,Relationship Grouped_Intimate Partner
California,June,Male,Native American/Alaska Native,0,0,1980s,Adult,Knife,Municipal,Stranger,1,0.6087367975337735,39.12632024662265,1,Relationship Grouped_Unknown,State_California,Relationship Grouped_Known,Decade_2000s,Relationship Grouped_Stranger
California,November,Male,Black,0,0,1990s,Adult,Firearm,Municipal,Known,1,0.9152087347815524,8.479126521844762,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
New Jersey,February,Female,White,0,1,1980s,Adult,Firearm,Municipal,Intimate Partner,-1,0.9793368557190062,2.06631442809938,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Victim Sex_Male,Relationship Grouped_Known,Victim Race_White
Texas,January,Female,Black,0,1,1980s,Young Adult,Firearm,Municipal,Known,-1,0.9496100501119856,5.038994988801436,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Relationship Grouped_Intimate Partner,State_California
California,February,Male,Black,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,1,0.15921863046273188,84.07813695372681,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Louisiana,July,Female,Black,0,1,2000s,Adult,Blunt Object,Municipal,Intimate Partner,-1,0.9863030448642363,1.369695513576371,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Decade_2000s,Victim Sex_Male
California,June,Male,White,0,1,1990s,Young Adult,Firearm,Municipal,Unknown,-1,0.2030479065997619,79.69520934002381,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,State_California
North Carolina,June,Male,Black,0,1,1980s,Adult,Blunt Object,Municipal,Known,-1,0.9342479545712005,6.575204542879956,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_North Carolina,Relationship Grouped_Intimate Partner,Weapon Grouped_Knife
Florida,December,Male,White,0,0,1980s,Adult,Blunt Object,Municipal,Unknown,2,0.27961331353806107,72.0386686461939,0,Relationship Grouped_Unknown,State_Florida,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Indiana,May,Male,Black,0,0,2010s,Adult,Firearm,Municipal,Unknown,1,0.1867941707075833,81.32058292924167,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Decade_2010s,Relationship Grouped_Intimate Partner
Maryland,June,Male,Black,0,0,2000s,Young Adult,Firearm,County,Unknown,4,0.17370806532357075,82.62919346764292,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
Arizona,June,Male,White,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,0,0.17239491497972115,82.76050850202789,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,State_Arizona
Michigan,January,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Stranger,-1,0.8132982030743416,18.670179692565842,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Decade_1990s
Texas,October,Female,White,0,0,2010s,Young Adult,Firearm,Municipal,Unknown,0,0.2327249590551922,76.72750409448078,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Connecticut,October,Female,Black,0,1,1980s,Young Adult,Knife,Municipal,Known,-1,0.9283183492099324,7.168165079006758,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner,Decade_2000s
Kentucky,June,Male,Black,0,0,2000s,Adult,Firearm,Municipal,Unknown,1,0.1935234929023787,80.64765070976213,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Decade_2000s
New York,January,Female,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,3,0.16678543050357986,83.32145694964201,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
Ohio,November,Female,White,0,1,1990s,Senior,Unknown,Municipal,Stranger,-1,0.894007789048297,10.599221095170295,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Decade_1990s
North Carolina,May,Male,White,0,1,2000s,Adult,Firearm,Sheriff,Unknown,-1,0.3297074651594757,67.02925348405243,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2000s,State_North Carolina
Kentucky,May,Female,Black,0,1,2010s,Young Adult,Firearm,Municipal,Unknown,-1,0.18912445520329957,81.08755447967005,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger
New York,February,Male,Black,0,0,1990s,Adult,Firearm,Municipal,Unknown,3,0.16049165561588385,83.95083443841162,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_New York,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Oklahoma,July,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9493314819218808,5.066851807811922,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Oklahoma,Relationship Grouped_Intimate Partner,Decade_1990s
Pennsylvania,May,Male,White,0,1,2010s,Young Adult,Firearm,Municipal,Unknown,-1,0.2848348302398026,71.51651697601974,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,State_Pennsylvania,Relationship Grouped_Stranger
Texas,October,Female,White,0,1,2000s,Adult,Blunt Object,Municipal,Intimate Partner,-1,0.979532700511359,2.046729948864105,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Victim Sex_Male,Decade_2000s
Washington,December,Female,White,0,1,1990s,Teen,Personal Violence,Municipal,Known,-1,0.9613354109554266,3.8664589044573336,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Teen,Relationship Grouped_Intimate Partner,Weapon Grouped_Personal Violence
Massachusetts,September,Male,White,0,1,1990s,Young Adult,Firearm,Municipal,Stranger,-1,0.8396210686232181,16.037893137678193,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Decade_1990s
Ohio,June,Male,White,0,1,1990s,Adult,Firearm,Municipal,Stranger,-1,0.8555458322730581,14.445416772694186,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,State_California,Decade_1990s
Texas,October,Female,Black,0,1,1990s,Young Adult,Knife,Municipal,Known,-1,0.9717999923438576,2.820000765614237,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Texas,Weapon Grouped_Knife,Relationship Grouped_Intimate Partner
Maryland,November,Male,White,0,0,1990s,Adult,Firearm,County,Unknown,0,0.19655968266734125,80.34403173326588,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Missouri,March,Male,White,0,1,2010s,Senior,Firearm,State,Known,-1,0.9600142362984333,3.99857637015667,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,Agency Grouped_State,Agency Grouped_Municipal
Alabama,December,Female,Black,1,1,2000s,Adult,Firearm,Sheriff,Known,-1,0.958425103302482,4.157489669751806,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2000s,Victim Count
California,November,Male,Unknown,0,0,1990s,Adult,Firearm,Municipal,Stranger,0,0.6017352937359395,39.826470626406056,1,Relationship Grouped_Unknown,State_California,Relationship Grouped_Stranger,Relationship Grouped_Known,Decade_2000s
Texas,January,Male,Black,0,1,1980s,Adult,Firearm,Municipal,Stranger,-1,0.8832006224462927,11.679937755370728,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,State_Texas,Relationship Grouped_Known,State_California
Maryland,January,Male,Black,0,1,1990s,Young Adult,Firearm,Municipal,Unknown,-1,0.16770166330642966,83.22983366935703,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Louisiana,January,Male,Black,0,0,1980s,Young Adult,Knife,Municipal,Stranger,4,0.8013846967239826,19.861530327601738,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Relationship Grouped_Known,Weapon Grouped_Knife,State_California
Virginia,September,Male,Black,0,0,2000s,Adult,Firearm,Municipal,Unknown,1,0.23334212391245956,76.66578760875404,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Virginia,Decade_2000s,Relationship Grouped_Stranger
California,August,Male,White,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.20442821994252658,79.55717800574735,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Relationship Grouped_Stranger,State_California
Washington,February,Male,White,0,1,1980s,Adult,Firearm,Municipal,Known,-1,0.9322268885332119,6.777311146678805,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,State_New York,State_California
Oklahoma,April,Male,White,0,1,2010s,Young Adult,Unknown,Municipal,Unknown,-1,0.2433812058581052,75.66187941418949,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Decade_2010s,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Indiana,April,Female,Black,0,1,2000s,Young Adult,Personal Violence,Municipal,Intimate Partner,-1,0.9861997648127763,1.380023518722371,1,Relationship Grouped_Unknown,Relationship Grouped_Intimate Partner,Relationship Grouped_Known,Decade_2000s,Victim Sex_Male
Florida,July,Male,Black,0,0,1990s,Adult,Firearm,Municipal,Unknown,3,0.3235937740421746,67.64062259578255,0,Relationship Grouped_Unknown,State_Florida,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Pennsylvania,March,Male,Black,0,1,2010s,Young Adult,Firearm,Municipal,Unknown,-1,0.26160964530206343,73.83903546979366,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Pennsylvania,Decade_2010s,Relationship Grouped_Stranger
California,June,Male,White,0,1,2000s,Young Adult,Firearm,Municipal,Stranger,-1,0.84362954964496,15.637045035504011,1,Relationship Grouped_Unknown,Relationship Grouped_Stranger,Decade_2000s,State_California,Relationship Grouped_Known
Louisiana,April,Male,Black,0,0,1990s,Young Adult,Firearm,Municipal,Unknown,0,0.16803932311437053,83.19606768856295,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Texas,April,Female,White,0,1,2000s,Adult,Firearm,Sheriff,Known,-1,0.9707693696983567,2.9230630301643292,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Agency Grouped_Sheriff,Decade_2000s,Relationship Grouped_Intimate Partner
California,April,Male,Black,0,0,2000s,Young Adult,Firearm,Municipal,Unknown,1,0.1616774761103944,83.83225238896055,0,Relationship Grouped_Unknown,Relationship Grouped_Known,State_California,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
Maryland,February,Male,Black,0,1,1990s,Adult,Firearm,Municipal,Unknown,-1,0.16574261667308643,83.42573833269135,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner,Victim Race_White
Louisiana,April,Female,Black,0,1,1990s,Young Adult,Firearm,Municipal,Known,-1,0.9480620682830999,5.193793171690007,1,Relationship Grouped_Unknown,Relationship Grouped_Known,Relationship Grouped_Intimate Partner,Victim Sex_Male,Decade_1990s
Virginia,September,Male,White,0,1,1990s,Young Adult,Firearm,County,Known,-1,0.9513240729698007,4.867592703019934,1,Relationship Grouped_Unknown,Relationship Grouped_Known,State_Virginia,Relationship Grouped_Intimate Partner,State_California
Connecticut,August,Male,White,0,0,2000s,Teen,Firearm,Municipal,Unknown,0,0.23966211614256894,76.03378838574311,0,Relationship Grouped_Unknown,Relationship Grouped_Known,Victim Age Group_Teen,Relationship Grouped_Stranger,Relationship Grouped_Intimate Partner
